mass_bin,count
0–100,8.067096542124448
100–200,0.9513685828393991
200–300,0.13412020255516244
300–400,0.0379791826360801
400–500,0.013786509578193124
500–600,0.007092098677243578
600–700,0.004308284243185351
700–800,0.002684392489984719
800–900,0.0018558762893721513
900–1000,0.0011599226808575946
1000–1500,0.0030820802662787513
1500–2000,0.000894797496661573
2000–inf,0.0012924852729556053
