sample,1150–1350,1350–1550,150–350,1550–inf,350–550,550–750,750–950,950–1150
result_WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,0.0,0.0,0.0,1.156039603960396,1.156039603960396,0.0,0.0
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,2.4676230508474584,0.3511972881355933,0.5452800000000001,0.0138630508474576,9.468463728813562,15.323292203389832,12.61075525423729,6.252235932203392
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.1558095,0.041748,0.0017892,0.0113315999999999,0.0840924,0.2187297,0.2461641,0.2153003999999999
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.1772981052631579,0.1945354210526315,0.0159113684210526,0.2034382105263157,0.2106362105263158,0.3218263684210526,0.3530808421052631,0.2983381578947368
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.1713370909090909,0.1155845454545454,0.0039283636363636,0.1882592727272727,0.0871794545454545,0.1547170909090909,0.2045770909090909,0.2033683636363636
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0533795342465753,0.0587038356164383,0.0016382465753424,0.1044382191780821,0.0155633424657534,0.0409561643835616,0.0453930821917808,0.0483965342465753
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.001033377,0.001043685,2.577e-06,0.00355626,0.000265431,0.000502515,0.000659712,0.001025646
