sample,1150–1350,1350–1550,150–350,1550–inf,350–550,550–750,750–950,950–1150
result_WRtoNMutoMuMuTB-HadTop_MWR-1000_MN-700_13p6TeV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2100_13p6TeV,0.0508311864406779,0.0,14.99057898305085,0.0,15.674489491525428,8.941667796610172,3.350237288135594,0.5914901694915256
result_WRtoNMutoMuMuTB-HadTop_MWR-3000_MN-2900_13p6TeV,0.0269871,0.005964,0.1452234,0.0026838,0.2470587,0.2339378999999999,0.1857786,0.0997479
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-2500_13p6TeV,0.0473552631578947,0.026518947368421,0.4349107368421052,0.010797,0.5178771578947369,0.3714546842105263,0.1772981052631579,0.1111901578947368
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-3300_13p6TeV,0.059832,0.029764909090909,0.1710349090909091,0.0161667272727272,0.2396301818181818,0.2644090909090909,0.2029150909090909,0.1124116363636363
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4100_13p6TeV,0.0320140684931506,0.0179524520547945,0.0367922876712328,0.0128329315068493,0.0621168493150684,0.0817075479452054,0.0634137945205479,0.055154301369863
result_WRtoNMutoMuMuTB-HadTop_MWR-5000_MN-4900_13p6TeV,0.000989568,0.000767946,0.000577248,0.000788562,0.001105533,0.001399311,0.001239537,0.00115965
