pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.319975018103855
250–300,0.319975018103855
300–350,0.319975018103855
350–550,1.27990007241542
550–750,0.1599875090519275
750–950,0.319975018103855
950–1150,0.0
1150–1350,0.0
1350–1550,0.0
1550–inf,0.0
