pt_bin,count
0–50,0.0
50–100,0.0
100–150,0.0
150–200,0.0
200–250,0.0
250–300,0.0
300–350,0.0
350–550,1.9198501086231299
550–750,0.47996252715578247
750–950,0.1599875090519275
950–1150,0.1599875090519275
1150–1350,0.0
1350–1550,0.0
1550–inf,0.0
